user,total_logons,after_hours_logons,thumb_drive_count,url_count,role
KBP0188,0.0,0.0,0.0,0.0,0.0
KCH0987,0.0,0.0,0.0,0.0,0.0
KCN0107,0.0,0.0,0.0,0.0,0.0
KDC0928,0.0,0.0,0.0,0.0,0.0
KDL0806,0.0,0.0,0.0,0.0,0.0
KEE0997,0.0,0.0,0.0,0.0,1.0
KEH0055,0.0,0.0,0.0,0.0,0.0
KES0043,0.0,0.0,0.0,0.0,0.0
KFF0225,0.0,0.0,0.0,0.0,0.0
KGC0456,0.0,0.0,0.0,0.0,0.0
KGS0398,0.0,0.0,0.0,0.0,0.0
KIM0617,0.0,0.0,0.0,0.0,0.0
KIN0073,0.0,0.0,0.0,0.0,0.0
KJG0378,0.0,0.0,0.0,0.0,0.0
KJM0614,0.0,0.0,0.0,0.0,0.0
KKC0575,0.0,0.0,0.0,0.0,0.0
KKT0039,0.0,0.0,0.0,0.0,0.0
KKW0676,0.0,0.0,0.0,0.0,0.0
KKW0945,0.0,0.0,0.0,0.0,0.0
KLS0717,0.0,0.0,0.0,0.0,0.0
KMC0840,0.0,0.0,0.0,0.0,0.0
KMG0002,0.0,0.0,0.0,0.0,0.0
KMW0755,0.0,0.0,0.0,0.0,0.0
KNC0403,0.0,0.0,0.0,0.0,0.0
KNH0719,0.0,0.0,0.0,0.0,0.0
KNJ0633,0.0,0.0,0.0,0.0,0.0
KPB0665,0.0,0.0,0.0,0.0,0.0
KPC0158,0.0,0.0,0.0,0.0,0.0
KPS0299,0.0,0.0,0.0,0.0,0.0
KRC0021,0.0,0.0,0.0,0.0,0.0
KRC0455,0.0,0.0,0.0,0.0,0.0
KRD0507,0.0,0.0,0.0,0.0,0.0
KSB0673,0.0,0.0,0.0,0.0,0.0
KSO0749,0.0,0.0,0.0,0.0,0.0
KSP0927,0.0,0.0,0.0,0.0,0.0
KSW0597,0.0,0.0,0.0,0.0,0.0
KTC0285,0.0,0.0,0.0,0.0,0.0
KTM0960,0.0,0.0,0.0,0.0,0.0
KUC0848,0.0,0.0,0.0,0.0,0.0
KVH0355,0.0,0.0,0.0,0.0,0.0
KYH0920,0.0,0.0,0.0,0.0,0.0
LAH0397,0.0,0.0,0.0,0.0,0.0
LAH0710,0.0,0.0,0.0,0.0,0.0
LAL0170,0.0,0.0,0.0,0.0,0.0
LAM0952,0.0,0.0,0.0,0.0,0.0
LAT0452,0.0,0.0,0.0,0.0,0.0
LAW0437,0.0,0.0,0.0,0.0,0.0
LBB0095,0.0,0.0,0.0,0.0,0.0
LBC0422,0.0,0.0,0.0,0.0,0.0
LBD0946,0.0,0.0,0.0,0.0,0.0
LCC0556,0.0,0.0,0.0,0.0,0.0
LCG0011,0.0,0.0,0.0,0.0,0.0
LCG0546,0.0,0.0,0.0,0.0,0.0
LCK0551,0.0,0.0,0.0,0.0,0.0
LCK0666,0.0,0.0,0.0,0.0,0.0
LCL0792,0.0,0.0,0.0,0.0,0.0
LCP0359,0.0,0.0,0.0,0.0,0.0
LDB0961,0.0,0.0,0.0,0.0,0.0
LDG0406,0.0,0.0,0.0,0.0,0.0
LDM0318,0.0,0.0,0.0,0.0,0.0
LEH0561,0.0,0.0,0.0,0.0,0.0
LGA0042,0.0,0.0,0.0,0.0,0.0
LGV0288,0.0,0.0,0.0,0.0,0.0
LIB0089,0.0,0.0,0.0,0.0,0.0
LID0942,0.0,0.0,0.0,0.0,0.0
LJB0492,0.0,0.0,0.0,0.0,0.0
LJR0772,0.0,0.0,0.0,0.0,0.0
LJU0036,0.0,0.0,0.0,0.0,0.0
LKY0181,0.0,0.0,0.0,0.0,0.0
LLB0843,0.0,0.0,0.0,0.0,0.0
LLK0316,0.0,0.0,0.0,0.0,0.0
LMH0690,0.0,0.0,0.0,0.0,0.0
LMJ0323,0.0,0.0,0.0,0.0,0.0
LND0767,0.0,0.0,0.0,0.0,0.0
LNM0509,0.0,0.0,0.0,0.0,0.0
LPB0141,0.0,0.0,0.0,0.0,0.0
LPG0099,0.0,0.0,0.0,0.0,0.0
LQA0232,0.0,0.0,0.0,0.0,0.0
LRH0747,0.0,0.0,0.0,0.0,0.0
LRS0325,0.0,0.0,0.0,0.0,0.0
LSV0944,0.0,0.0,0.0,0.0,0.0
LTB0150,0.0,0.0,0.0,0.0,0.0
LTM0418,0.0,0.0,0.0,0.0,0.0
LVC0027,0.0,0.0,0.0,0.0,0.0
LYC0672,0.0,0.0,0.0,0.0,0.0
MAB0532,0.0,0.0,0.0,0.0,0.0
MAG0290,0.0,0.0,0.0,0.0,0.0
MAH0712,0.0,0.0,0.0,0.0,0.0
MAM0947,0.0,0.0,0.0,0.0,0.0
MBD0602,0.0,0.0,0.0,0.0,0.0
MBR0166,0.0,0.0,0.0,0.0,0.0
MBZ0932,0.0,0.0,0.0,0.0,0.0
MCC0851,0.0,0.0,0.0,0.0,0.0
MCF0427,0.0,0.0,0.0,0.0,0.0
MCF0985,0.0,0.0,0.0,0.0,0.0
MCH0530,0.0,0.0,0.0,0.0,0.0
MCM0090,0.0,0.0,0.0,0.0,0.0
MCM0346,0.0,0.0,0.0,0.0,0.0
MCR0314,0.0,0.0,0.0,0.0,0.0
MCR0375,0.0,0.0,0.0,0.0,0.0
MDC0595,0.0,0.0,0.0,0.0,0.0
MDS0742,0.0,0.0,0.0,0.0,0.0
MDT0356,0.0,0.0,0.0,0.0,0.0
MED0748,0.0,0.0,0.0,0.0,0.0
MEV0886,0.0,0.0,0.0,0.0,0.0
MFN0656,0.0,0.0,0.0,0.0,0.0
MGB0728,0.0,0.0,0.0,0.0,0.0
MGF0743,0.0,0.0,0.0,0.0,0.0
MGY0732,0.0,0.0,0.0,0.0,0.0
MHM0988,0.0,0.0,0.0,0.0,0.0
MIC0914,0.0,0.0,0.0,0.0,0.0
MIH0429,0.0,0.0,0.0,0.0,0.0
MIK0034,0.0,0.0,0.0,0.0,0.0
MJF0892,0.0,0.0,0.0,0.0,0.0
MJK0212,0.0,0.0,0.0,0.0,0.0
MJM0228,0.0,0.0,0.0,0.0,0.0
MJM0469,0.0,0.0,0.0,0.0,0.0
MJP0603,0.0,0.0,0.0,0.0,0.0
MKG0273,0.0,0.0,0.0,0.0,0.0
MKN0234,0.0,0.0,0.0,0.0,0.0
MLC0238,0.0,0.0,0.0,0.0,0.0
MMF0289,0.0,0.0,0.0,0.0,0.0
MMH0581,0.0,0.0,0.0,0.0,0.0
MMH0612,0.0,0.0,0.0,0.0,0.0
MNB0956,0.0,0.0,0.0,0.0,0.0
MND0048,0.0,0.0,0.0,0.0,0.0
MND0675,0.0,0.0,0.0,0.0,0.0
MOA0526,0.0,0.0,0.0,0.0,0.0
MPA0136,0.0,0.0,0.0,0.0,0.0
MQL0135,0.0,0.0,0.0,0.0,0.0
MRL0518,0.0,0.0,0.0,0.0,0.0
MRM0205,0.0,0.0,0.0,0.0,0.0
MRS0395,0.0,0.0,0.0,0.0,0.0
MSH0322,0.0,0.0,0.0,0.0,0.0
MSK0862,0.0,0.0,0.0,0.0,0.0
MSM0226,0.0,0.0,0.0,0.0,0.0
MSP0078,0.0,0.0,0.0,0.0,0.0
MST0883,0.0,0.0,0.0,0.0,0.0
MSV0506,0.0,0.0,0.0,0.0,0.0
MTC0538,0.0,0.0,0.0,0.0,0.0
MTM0239,0.0,0.0,0.0,0.0,0.0
MTS0084,0.0,0.0,0.0,0.0,0.0
MVL0885,0.0,0.0,0.0,0.0,0.0
MVP0572,0.0,0.0,0.0,0.0,0.0
MVW0630,0.0,0.0,0.0,0.0,0.0
MWH0853,0.0,0.0,0.0,0.0,0.0
MWJ0837,0.0,0.0,0.0,0.0,0.0
MXM0271,0.0,0.0,0.0,0.0,0.0
MXM0838,0.0,0.0,0.0,0.0,0.0
MZB0206,0.0,0.0,0.0,0.0,0.0
MZW0111,0.0,0.0,0.0,0.0,0.0
NAC0161,0.0,0.0,0.0,0.0,0.0
NAT0252,0.0,0.0,0.0,0.0,0.0
NAW0939,0.0,0.0,0.0,0.0,0.0
NBB0501,0.0,0.0,0.0,0.0,0.0
NBT0479,0.0,0.0,0.0,0.0,0.0
NCW0246,0.0,0.0,0.0,0.0,0.0
NDH0524,0.0,0.0,0.0,0.0,0.0
NDH0807,0.0,0.0,0.0,0.0,0.0
NDM0893,0.0,0.0,0.0,0.0,0.0
NDS0490,0.0,0.0,0.0,0.0,0.0
NEP0644,0.0,0.0,0.0,0.0,0.0
NET0306,0.0,0.0,0.0,0.0,0.0
NFD0706,0.0,0.0,0.0,0.0,0.0
NGC0624,0.0,0.0,0.0,0.0,0.0
NHH0566,0.0,0.0,0.0,0.0,0.0
NHL0253,0.0,0.0,0.0,0.0,0.0
NHL0521,0.0,0.0,0.0,0.0,0.0
NIC0901,0.0,0.0,0.0,0.0,0.0
NJC0459,0.0,0.0,0.0,0.0,0.0
NJD0267,0.0,0.0,0.0,0.0,0.0
NJH0593,0.0,0.0,0.0,0.0,0.0
NJM0476,0.0,0.0,0.0,0.0,0.0
NJS0448,0.0,0.0,0.0,0.0,0.0
NJW0094,0.0,0.0,0.0,0.0,0.0
NKM0018,0.0,0.0,0.0,0.0,0.0
NLD0701,0.0,0.0,0.0,0.0,0.0
NMC0251,0.0,0.0,0.0,0.0,0.0
NMR0621,0.0,0.0,0.0,0.0,0.0
NNB0443,0.0,0.0,0.0,0.0,0.0
NNS0898,0.0,0.0,0.0,0.0,0.0
NQC0925,0.0,0.0,0.0,0.0,0.0
NRH0276,0.0,0.0,0.0,0.0,0.0
NRM0093,0.0,0.0,0.0,0.0,0.0
NRS0477,0.0,0.0,0.0,0.0,0.0
NSC0842,0.0,0.0,0.0,0.0,0.0
NSD0763,0.0,0.0,0.0,0.0,0.0
NSP0910,0.0,0.0,0.0,0.0,0.0
NTO0396,0.0,0.0,0.0,0.0,0.0
NWC0765,0.0,0.0,0.0,0.0,0.0
NWG0682,0.0,0.0,0.0,0.0,0.0
NWT0708,0.0,0.0,0.0,0.0,0.0
NZD0771,0.0,0.0,0.0,0.0,0.0
OAR0291,0.0,0.0,0.0,0.0,0.0
OBD0786,0.0,0.0,0.0,0.0,0.0
OBF0564,0.0,0.0,0.0,0.0,0.0
ODW0839,0.0,0.0,0.0,0.0,0.0
OES0636,0.0,0.0,0.0,0.0,0.0
OHA0451,0.0,0.0,0.0,0.0,0.0
OHW0215,0.0,0.0,0.0,0.0,0.0
OIR0424,0.0,0.0,0.0,0.0,0.0
OJG0866,0.0,0.0,0.0,0.0,0.0
OJH0425,0.0,0.0,0.0,0.0,0.0
OKG0160,0.0,0.0,0.0,0.0,0.0
OLR0984,0.0,0.0,0.0,0.0,0.0
ONB0177,0.0,0.0,0.0,0.0,0.0
ONQ0625,0.0,0.0,0.0,0.0,0.0
ORW0580,0.0,0.0,0.0,0.0,0.0
OSH0281,0.0,0.0,0.0,0.0,0.0
OSS0859,0.0,0.0,0.0,0.0,0.0
OTS0256,0.0,0.0,0.0,0.0,0.0
OUS0565,0.0,0.0,0.0,0.0,0.0
OXC0609,0.0,0.0,0.0,0.0,0.0
OYR0801,0.0,0.0,0.0,0.0,0.0
OZD0789,0.0,0.0,0.0,0.0,0.0
OZM0468,0.0,0.0,0.0,0.0,0.0
PAC0722,0.0,0.0,0.0,0.0,0.0
PAG0557,0.0,0.0,0.0,0.0,0.0
PBH0441,0.0,0.0,0.0,0.0,0.0
PCM0846,0.0,0.0,0.0,0.0,0.0
PCO0684,0.0,0.0,0.0,0.0,0.0
PCS0097,0.0,0.0,0.0,0.0,0.0
PDB0413,0.0,0.0,0.0,0.0,0.0
PDS0896,0.0,0.0,0.0,0.0,0.0
PFF0657,0.0,0.0,0.0,0.0,0.0
PID0096,0.0,0.0,0.0,0.0,0.0
PIG0194,0.0,0.0,0.0,0.0,0.0
PIP0746,0.0,0.0,0.0,0.0,0.0
PJL0320,0.0,0.0,0.0,0.0,0.0
PJS0809,0.0,0.0,0.0,0.0,0.0
PKH0542,0.0,0.0,0.0,0.0,0.0
PKM0092,0.0,0.0,0.0,0.0,0.0
PKM0411,0.0,0.0,0.0,0.0,0.0
PMB0702,0.0,0.0,0.0,0.0,0.0
PMG0890,0.0,0.0,0.0,0.0,0.0
PML0209,0.0,0.0,0.0,0.0,0.0
PRB0157,0.0,0.0,0.0,0.0,0.0
PRB0568,0.0,0.0,0.0,0.0,0.0
PRH0825,0.0,0.0,0.0,0.0,0.0
PRR0982,0.0,0.0,0.0,0.0,0.0
PSP0555,0.0,0.0,0.0,0.0,0.0
PTH0957,0.0,0.0,0.0,0.0,0.0
PUH0847,0.0,0.0,0.0,0.0,0.0
PVH0124,0.0,0.0,0.0,0.0,0.0
PVW0713,0.0,0.0,0.0,0.0,0.0
PXB0069,0.0,0.0,0.0,0.0,0.0
QAM0113,0.0,0.0,0.0,0.0,0.0
QCD0829,0.0,0.0,0.0,0.0,0.0
QGF0292,0.0,0.0,0.0,0.0,0.0
QGM0222,0.0,0.0,0.0,0.0,0.0
QKR0651,0.0,0.0,0.0,0.0,0.0
QLC0632,0.0,0.0,0.0,0.0,0.0
QLW0941,0.0,0.0,0.0,0.0,0.0
QNC0832,0.0,0.0,0.0,0.0,0.0
QNK0574,0.0,0.0,0.0,0.0,0.0
QOH0361,0.0,0.0,0.0,0.0,0.0
QVM0338,0.0,0.0,0.0,0.0,0.0
QZD0164,0.0,0.0,0.0,0.0,0.0
RAA0594,0.0,0.0,0.0,0.0,0.0
RAC0282,0.0,0.0,0.0,0.0,0.0
RAH0968,0.0,0.0,0.0,0.0,0.0
RAY0882,0.0,0.0,0.0,0.0,0.0
RBB0229,0.0,0.0,0.0,0.0,0.0
RBC0583,0.0,0.0,0.0,0.0,0.0
RBC0879,0.0,0.0,0.0,0.0,0.0
RBY0065,0.0,0.0,0.0,0.0,0.0
RCF0540,0.0,0.0,0.0,0.0,0.0
RCR0864,0.0,0.0,0.0,0.0,0.0
RCW0436,0.0,0.0,0.0,0.0,0.0
RDG0335,0.0,0.0,0.0,0.0,0.0
RDG0350,0.0,0.0,0.0,0.0,0.0
RDH0117,0.0,0.0,0.0,0.0,0.0
RDP0855,0.0,0.0,0.0,0.0,0.0
RDT0659,0.0,0.0,0.0,0.0,0.0
REK0484,0.0,0.0,0.0,0.0,0.0
RER0237,0.0,0.0,0.0,0.0,0.0
RES0962,0.0,0.0,0.0,0.0,0.0
RHP0688,0.0,0.0,0.0,0.0,0.0
RIG0024,0.0,0.0,0.0,0.0,0.0
RIM0938,0.0,0.0,0.0,0.0,0.0
RJP0286,0.0,0.0,0.0,0.0,0.0
RJP0345,0.0,0.0,0.0,0.0,0.0
RJP0874,0.0,0.0,0.0,0.0,0.0
RJW0590,0.0,0.0,0.0,0.0,0.0
RKC0190,0.0,0.0,0.0,0.0,0.0
RKC0733,0.0,0.0,0.0,0.0,0.0
RKD0255,0.0,0.0,0.0,0.0,0.0
RLC0019,0.0,0.0,0.0,0.0,0.0
RLC0442,0.0,0.0,0.0,0.0,0.0
RLE0844,0.0,0.0,0.0,0.0,0.0
RLS0935,0.0,0.0,0.0,0.0,0.0
RLS0966,0.0,0.0,0.0,0.0,0.0
RLW0861,0.0,0.0,0.0,0.0,0.0
RME0699,0.0,0.0,0.0,0.0,0.0
ROC0257,0.0,0.0,0.0,0.0,0.0
ROM0419,0.0,0.0,0.0,0.0,0.0
RQH0770,0.0,0.0,0.0,0.0,0.0
RRF0245,0.0,0.0,0.0,0.0,0.0
RRL0780,0.0,0.0,0.0,0.0,0.0
RSG0385,0.0,0.0,0.0,0.0,0.0
RSJ0328,0.0,0.0,0.0,0.0,0.0
RTH0376,0.0,0.0,0.0,0.0,0.0
RVM0826,0.0,0.0,0.0,0.0,0.0
RVS0852,0.0,0.0,0.0,0.0,0.0
RWD0210,0.0,0.0,0.0,0.0,0.0
RXE0207,0.0,0.0,0.0,0.0,0.0
RXM0204,0.0,0.0,0.0,0.0,0.0
RZW0369,0.0,0.0,0.0,0.0,0.0
SAE0683,0.0,0.0,0.0,0.0,0.0
SAH0192,0.0,0.0,0.0,0.0,0.0
SAM0954,0.0,0.0,0.0,0.0,0.0
SAO0167,0.0,0.0,0.0,0.0,0.0
SAP0304,0.0,0.0,0.0,0.0,0.0
SAS0433,0.0,0.0,0.0,0.0,0.0
SAS0601,0.0,0.0,0.0,0.0,0.0
SBB0044,0.0,0.0,0.0,0.0,0.0
SBC0360,0.0,0.0,0.0,0.0,0.0
SBH0674,0.0,0.0,0.0,0.0,0.0
SBK0108,0.0,0.0,0.0,0.0,0.0
SBM0217,0.0,0.0,0.0,0.0,0.0
SCB0529,0.0,0.0,0.0,0.0,0.0
SCJ0498,0.0,0.0,0.0,0.0,0.0
SCK0576,0.0,0.0,0.0,0.0,0.0
SCW0707,0.0,0.0,0.0,0.0,0.0
SDC0032,0.0,0.0,0.0,0.0,0.0
SDL0679,0.0,0.0,0.0,0.0,0.0
SDM0333,0.0,0.0,0.0,0.0,0.0
SDR0010,0.0,0.0,0.0,0.0,0.0
SEF0446,0.0,0.0,0.0,0.0,0.0
SER0835,0.0,0.0,0.0,0.0,0.0
SES0660,0.0,0.0,0.0,0.0,0.0
SFS0308,0.0,0.0,0.0,0.0,0.0
SGC0118,0.0,0.0,0.0,0.0,0.0
SGG0584,0.0,0.0,0.0,0.0,0.0
SGS0352,0.0,0.0,0.0,0.0,0.0
SHR0025,0.0,0.0,0.0,0.0,0.0
SHS0608,0.0,0.0,0.0,0.0,0.0
SHT0953,0.0,0.0,0.0,0.0,0.0
SIP0805,0.0,0.0,0.0,0.0,0.0
SIR0586,0.0,0.0,0.0,0.0,0.0
SJA0691,0.0,0.0,0.0,0.0,0.0
SJB0751,0.0,0.0,0.0,0.0,0.0
SJC0487,0.0,0.0,0.0,0.0,0.0
SJC0735,0.0,0.0,0.0,0.0,0.0
SJH0588,0.0,0.0,0.0,0.0,0.0
SJH0907,0.0,0.0,0.0,0.0,0.0
SKB0263,0.0,0.0,0.0,0.0,0.0
SKH0467,0.0,0.0,0.0,0.0,0.0
SKL0881,0.0,0.0,0.0,0.0,0.0
SKP0270,0.0,0.0,0.0,0.0,0.0
SKW0871,0.0,0.0,0.0,0.0,0.0
SLC0778,0.0,0.0,0.0,0.0,0.0
SLG0008,0.0,0.0,0.0,0.0,0.0
SLM0589,0.0,0.0,0.0,0.0,0.0
SLM0781,0.0,0.0,0.0,0.0,0.0
SMC0139,0.0,0.0,0.0,0.0,0.0
SMD0773,0.0,0.0,0.0,0.0,0.0
SML0086,0.0,0.0,0.0,0.0,0.0
SML0486,0.0,0.0,0.0,0.0,0.0
SMW0913,0.0,0.0,0.0,0.0,0.0
SND0611,0.0,0.0,0.0,0.0,0.0
SOG0461,0.0,0.0,0.0,0.0,0.0
SOM0478,0.0,0.0,0.0,0.0,0.0
SPK0818,0.0,0.0,0.0,0.0,0.0
SRN0275,0.0,0.0,0.0,0.0,0.0
SSB0151,0.0,0.0,0.0,0.0,0.0
SSC0047,0.0,0.0,0.0,0.0,0.0
SSC0387,0.0,0.0,0.0,0.0,0.0
SSH0085,0.0,0.0,0.0,0.0,0.0
SSH0144,0.0,0.0,0.0,0.0,0.0
SSV0560,0.0,0.0,0.0,0.0,0.0
SSW0815,0.0,0.0,0.0,0.0,0.0
STC0066,0.0,0.0,0.0,0.0,0.0
STF0145,0.0,0.0,0.0,0.0,0.0
SVC0175,0.0,0.0,0.0,0.0,0.0
SVM0756,0.0,0.0,0.0,0.0,0.0
SWM0768,0.0,0.0,0.0,0.0,0.0
SXH0895,0.0,0.0,0.0,0.0,0.0
TAO0639,0.0,0.0,0.0,0.0,0.0
TCH0230,0.0,0.0,0.0,0.0,0.0
TCR0218,0.0,0.0,0.0,0.0,0.0
TDW0348,0.0,0.0,0.0,0.0,0.0
TEG0502,0.0,0.0,0.0,0.0,0.0
TER0923,0.0,0.0,0.0,0.0,0.0
TFS0216,0.0,0.0,0.0,0.0,0.0
TGC0670,0.0,0.0,0.0,0.0,0.0
THB0783,0.0,0.0,0.0,0.0,0.0
THL0671,0.0,0.0,0.0,0.0,0.0
THS0006,0.0,0.0,0.0,0.0,0.0
TIW0195,0.0,0.0,0.0,0.0,0.0
TJP0714,0.0,0.0,0.0,0.0,0.0
TKG0523,0.0,0.0,0.0,0.0,0.0
TKH0211,0.0,0.0,0.0,0.0,0.0
TLB0017,0.0,0.0,0.0,0.0,0.0
TLB0831,0.0,0.0,0.0,0.0,0.0
TLV0936,0.0,0.0,0.0,0.0,0.0
TNB0740,0.0,0.0,0.0,0.0,0.0
TPC0102,0.0,0.0,0.0,0.0,0.0
TQC0249,0.0,0.0,0.0,0.0,0.0
TRB0414,0.0,0.0,0.0,0.0,0.0
TRP0068,0.0,0.0,0.0,0.0,0.0
TRT0979,0.0,0.0,0.0,0.0,0.0
TSC0431,0.0,0.0,0.0,0.0,0.0
TSM0130,0.0,0.0,0.0,0.0,0.0
TTG0637,0.0,0.0,0.0,0.0,0.0
TUA0298,0.0,0.0,0.0,0.0,0.0
TXR0884,0.0,0.0,0.0,0.0,0.0
TZB0870,0.0,0.0,0.0,0.0,0.0
UAD0165,0.0,0.0,0.0,0.0,0.0
UBB0186,0.0,0.0,0.0,0.0,0.0
UBH0964,0.0,0.0,0.0,0.0,0.0
UCM0106,0.0,0.0,0.0,0.0,0.0
UGW0223,0.0,0.0,0.0,0.0,0.0
UJC0849,0.0,0.0,0.0,0.0,0.0
ULB0178,0.0,0.0,0.0,0.0,0.0
UMB0449,0.0,0.0,0.0,0.0,0.0
UMK0142,0.0,0.0,0.0,0.0,0.0
USB0641,0.0,0.0,0.0,0.0,0.0
VAH0262,0.0,0.0,0.0,0.0,0.0
VAP0168,0.0,0.0,0.0,0.0,0.0
VBW0447,0.0,0.0,0.0,0.0,0.0
VCG0663,0.0,0.0,0.0,0.0,0.0
VDP0070,0.0,0.0,0.0,0.0,0.0
VFP0669,0.0,0.0,0.0,0.0,0.0
VFS0231,0.0,0.0,0.0,0.0,0.0
VFT0014,0.0,0.0,0.0,0.0,0.0
VIR0488,0.0,0.0,0.0,0.0,0.0
VJD0704,0.0,0.0,0.0,0.0,0.0
VKB0605,0.0,0.0,0.0,0.0,0.0
VMA0051,0.0,0.0,0.0,0.0,0.0
VMF0423,0.0,0.0,0.0,0.0,0.0
VMM0309,0.0,0.0,0.0,0.0,0.0
VNM0127,0.0,0.0,0.0,0.0,0.0
VUF0522,0.0,0.0,0.0,0.0,0.0
WAB0970,0.0,0.0,0.0,0.0,0.0
WAH0813,0.0,0.0,0.0,0.0,0.0
WBW0591,0.0,0.0,0.0,0.0,0.0
WCB0440,0.0,0.0,0.0,0.0,0.0
WCM0391,0.0,0.0,0.0,0.0,0.0
WCN0570,0.0,0.0,0.0,0.0,0.0
WDW0064,0.0,0.0,0.0,0.0,0.0
WDW0198,0.0,0.0,0.0,0.0,0.0
WDW0485,0.0,0.0,0.0,0.0,0.0
WFH0909,0.0,0.0,0.0,0.0,0.0
WFL0495,0.0,0.0,0.0,0.0,0.0
WGL0515,0.0,0.0,0.0,0.0,0.0
WJG0153,0.0,0.0,0.0,0.0,0.0
WJR0592,0.0,0.0,0.0,0.0,0.0
WKH0407,0.0,0.0,0.0,0.0,0.0
WLB0169,0.0,0.0,0.0,0.0,0.0
WMJ0364,0.0,0.0,0.0,0.0,0.0
WNS0816,0.0,0.0,0.0,0.0,0.0
WOT0549,0.0,0.0,0.0,0.0,0.0
WPH0764,0.0,0.0,0.0,0.0,0.0
WSL0470,0.0,0.0,0.0,0.0,0.0
WTA0867,0.0,0.0,0.0,0.0,0.0
WWC0894,0.0,0.0,0.0,0.0,0.0
XCB0445,0.0,0.0,0.0,0.0,0.0
XGB0052,0.0,0.0,0.0,0.0,0.0
XHN0227,0.0,0.0,0.0,0.0,0.0
XIN0791,0.0,0.0,0.0,0.0,0.0
XKR0971,0.0,0.0,0.0,0.0,0.0
XQW0354,0.0,0.0,0.0,0.0,0.0
XRP0435,0.0,0.0,0.0,0.0,0.0
XXD0650,0.0,0.0,0.0,0.0,0.0
YCB0005,0.0,0.0,0.0,0.0,0.0
YCB0967,0.0,0.0,0.0,0.0,0.0
YCD0922,0.0,0.0,0.0,0.0,0.0
YCS0667,0.0,0.0,0.0,0.0,0.0
YCV0635,0.0,0.0,0.0,0.0,0.0
YJJ0129,0.0,0.0,0.0,0.0,0.0
YLO0362,0.0,0.0,0.0,0.0,0.0
YQW0689,0.0,0.0,0.0,0.0,0.0
YSH0268,0.0,0.0,0.0,0.0,0.0
YVF0045,0.0,0.0,0.0,0.0,0.0
ZAB0889,0.0,0.0,0.0,0.0,0.0
ZBH0980,0.0,0.0,0.0,0.0,0.0
ZBM0626,0.0,0.0,0.0,0.0,0.0
ZCA0652,0.0,0.0,0.0,0.0,0.0
ZCH0336,0.0,0.0,0.0,0.0,0.0
ZGH0528,0.0,0.0,0.0,0.0,0.0
ZKE0662,0.0,0.0,0.0,0.0,0.0
ZKH0388,0.0,0.0,0.0,0.0,0.0
ZKN0548,0.0,0.0,0.0,0.0,0.0
ZRR0705,0.0,0.0,0.0,0.0,0.0
